id_fact_check|fc_title|fc_url_poynter|fc_rl_fact_checker|fc_agency|fc_country|fc_date|id_tweet_replier|rep_user_id|rep_created_at|rep_text|rep_lang|rep_like_count|rep_rt_count|id_tweet_spreader|sp_user_id|sp_created_at|sp_text|sp_lang|sp_like_count|sp_rt_count
1192|FALSE: Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the “Wuhan lab in 2015.”|https://www.poynter.org/?ifcn_misinformation=photo-shows-former-president-barack-obama-dr-anthony-fauci-and-melinda-gates-at-the-wuhan-lab-in-2015|https://www.factcheck.org/2020/07/old-photo-shows-obama-fauci-at-u-s-facility-not-wuhan-lab/|FactCheck.org|United States|2020/07/14|1537823840142622722|1100278577117855744|2022-06-17T15:45:49.000Z|"@KimmittMaureen @lebel1886 @ReadMoreBible There is no such picture.

There are, however, photos of Obama touring the US NIH in Bethesda Maryland with Fauci and HHS Secretary Sylvia Burwell on December 2, 2014, to discuss an Ebola vaccine. Some people have relabeled it “Wuhan”.

https://t.co/V8BG27YsWg"|en|0|0|1537789225604632577|531598191|2022-06-17T13:28:16.000Z|@lebel1886 @ReadMoreBible Yeah, the experiments were done in China,under EFFIN Fauci’s direction.  Remember the picture of Fauci, Obama and Mrs. Gates at the Wuhan lab checking on their pandemic plan.|en|1|0
1211|FALSE: Face masks don’t “protect against covid19 and other viruses.”|https://www.poynter.org/?ifcn_misinformation=face-masks-dont-protect-against-covid19-and-other-viruses|https://www.factcheck.org/2020/07/meme-misconstrues-efficacy-of-face-masks-in-spread-of-covid-19/|FactCheck.org|United States|2020/07/05|1546161669881085952|1471411323582009345|2022-07-10T15:57:23.000Z|"@PauloReturns04 @janey_wayney13 Nob calling other nobs

 ""Meme Misconstrues Efficacy of Face Masks in Spread of COVID-19 - https://t.co/iNHte9if6M"" https://t.co/flW3qPGLrE"|en|0|0|1545149831425015810|1523214567052042241|2022-07-07T20:56:41.000Z|@janey_wayney13 It's the sheep from before. If you were to show them the boxes that clearly say DO NOT PREVENT VIRUSES they still won't believe the nobs|en|4|1
1211|FALSE: Face masks don’t “protect against covid19 and other viruses.”|https://www.poynter.org/?ifcn_misinformation=face-masks-dont-protect-against-covid19-and-other-viruses|https://www.factcheck.org/2020/07/meme-misconstrues-efficacy-of-face-masks-in-spread-of-covid-19/|FactCheck.org|United States|2020/07/05|1538676426408443904|1389201914634637315|2022-06-20T00:13:41.000Z|@Carlthephoenix1 @MaryAnnDancer @sophielouisecc https://t.co/KWAdrY3jJD|qme|0|0|1538676382494076931|1389201914634637315|2022-06-20T00:13:31.000Z|@Carlthephoenix1 @MaryAnnDancer @sophielouisecc https://t.co/gPzDACAK0f https://t.co/7hAamCcPDu|qme|0|0
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1546822428633997312|1519174646985371654|2022-07-12T11:43:00.000Z|@Dakotar https://t.co/Y5UiZPdqLZ|qme|0|0|1546579389198082050|24960558|2022-07-11T19:37:15.000Z|There have been a long of videos i've seen weird things like this from back in the '80's on up. https://t.co/YuuUcYdh20|en|2|1
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1545237480982528000|1027340514|2022-07-08T02:44:59.000Z|@SOloTOUr https://t.co/EIlRLrC4Rl|qme|0|0|1545234631082909696|1027340514|2022-07-08T02:33:39.000Z|@SOloTOUr Nope. It’s from feb-apr 2020, and it’s not in the airport|en|0|0
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1544468434121097216|1319419670861139969|2022-07-05T23:49:04.000Z|"@JesusIs61742625 ”the artwork as early as February, attributing it to an artist in the Philippines named CJ Trinidad.”

Jesus wouldn’t like you to lie.

https://t.co/4wequOPddG"|en|2|0|1544444941924851712|1518719475415015425|2022-07-05T22:15:43.000Z|So this is in the Denver Airport  🤔 wakey wakey ❤️ https://t.co/3J0i5qmDRo|en|48|24
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1544373551943372801|153415359|2022-07-05T17:32:02.000Z|@IMCNiagara https://t.co/NBkF89jeYx|qme|0|0|1544369668059709440|1012546351|2022-07-05T17:16:36.000Z|Denver airport mural painted in 1994.  Of course this wasn't a plan!!  Right!! https://t.co/RecYvhey1G|en|1|0
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1542252083230932994|57050815|2022-06-29T21:02:04.000Z|@nucleus34 @imanimakesgames @Mintyforeva @factcheckdotorg https://t.co/lhkhoFuHuE|qme|0|0|1542251581667569664|4406401815|2022-06-29T21:00:05.000Z|@imanimakesgames @Mintyforeva @factcheckdotorg Prove it with facts 🥱|en|0|0
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1541954906491199489|18835647|2022-06-29T01:21:12.000Z|"@AAgainstVax https://t.co/AbjMFWLWsT
You are a gullible schmuck  aren't you?"|en|0|0|1541699227188744194|1440569732554313732|2022-06-28T08:25:13.000Z|Weird... https://t.co/DhnnBc2BQ7|en|1|0
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1541924898649817089|821152328|2022-06-28T23:21:58.000Z|@_BMC_x @OhDarkBuffalo @Steely_Jan https://t.co/5PhrGxgebF|qme|0|0|1541455314603704320|1505165300374855686|2022-06-27T16:16:00.000Z|@OhDarkBuffalo @Steely_Jan How was this “debunked” I’ve seen it first hand over a decade before the plandemic|en|59|1
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1541879382326870016|283331406|2022-06-28T20:21:06.000Z|"@b1oading @OhDarkBuffalo @Steely_Jan FALSE. 
https://t.co/7PRkChxb6h"|en|0|0|1541794172700590081|1082613939001872384|2022-06-28T14:42:30.000Z|@OhDarkBuffalo @Steely_Jan submitted 1995 https://t.co/YHiafJw7VZ|en|1|0
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1541878972128137227|283331406|2022-06-28T20:19:28.000Z|"@GeoffM_Martin @Steely_Jan No. It was painted in 2020, and it's not in Denver.
https://t.co/7PRkChxb6h"|en|6|0|1541177256005050368|2238561389|2022-06-26T21:51:06.000Z|@Steely_Jan We’re the masks added recently?..|en|6|0
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1541604080249761792|1389354476243361793|2022-06-28T02:07:09.000Z|@_BMC_x @OhDarkBuffalo @Steely_Jan https://t.co/DtA4acij58|qme|0|0|1541455314603704320|1505165300374855686|2022-06-27T16:16:00.000Z|@OhDarkBuffalo @Steely_Jan How was this “debunked” I’ve seen it first hand over a decade before the plandemic|en|59|1
1222|FALSE: A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.|https://www.poynter.org/?ifcn_misinformation=a-painting-depicting-children-in-face-masks-was-created-as-a-mural-for-the-denver-airport-in-1994-proving-the-covid-19-pandemic-was-planned|https://www.factcheck.org/2020/06/painting-of-children-in-masks-isnt-a-1994-airport-mural/|FactCheck.org|United States|2020/06/26|1539300870021586945|1263162219560394752|2022-06-21T17:35:00.000Z|@OFearghailP https://t.co/SOHSHZyXez|qme|0|0|1537868895695958018|1519155436762460161|2022-06-17T18:44:51.000Z|Have you ever seen this mural in the Denver airport? https://t.co/DwnBC9UMTR|en|11|8
1231|FALSE: Claim that Rep. Alexandria Ocasio-Cortez tweeted that U.S. governors should extend COVID-19 restrictions on businesses “until after the November Elections.”|https://www.poynter.org/?ifcn_misinformation=claim-that-rep-alexandria-ocasio-cortez-tweeted-that-u-s-governors-should-extend-covid-19-restrictions-on-businesses-until-after-the-november-elections|https://www.factcheck.org/2020/06/fake-aoc-tweet-politicizes-covid-19-business-restrictions/|FactCheck.org|United States|2020/06/23|1535797345585369088|14542751|2022-06-12T01:33:15.000Z|@mkolken https://t.co/4Z275DMO5R|qme|0|0|1535642259697324039|14602051|2022-06-11T15:17:00.000Z|Never forget that Bill Maher was rooting for the economy to tank to get Trump out of office. Elected Democrats shared his sentiments, and implemented policies achieving that result. They destroyed America because they hated Trump.|en|9824|2414
1266|FALSE: “N95 masks block few, if any” COVID-19 particles due to their size.|https://www.poynter.org/?ifcn_misinformation=n95-masks-block-few-if-any-covid-19-particles-due-to-their-size|https://www.politifact.com/factchecks/2020/jun/15/facebook-posts/claim-n95-masks-cant-stop-covid-19-particles-due-s/|PolitiFact|United States|2020/06/04|1536783539672260608|97042010|2022-06-14T18:52:02.000Z|@jsherman256 @ai6yrham Not exactly. It's 95% efficient stopping specifically 0.3 micron size. But most droplets are bigger. Breathing/talking generate particles ~1 micron, which are collected by N95s. Also, particles smaller than 0.3 are trapped with electrostatic charge in N95s https://t.co/dCt44Ne9yv|en|1|0|1535471522399154176|14394045|2022-06-11T03:58:33.000Z|@ai6yrham Even a perfectly fitted N95, by definition, lets 5% of particles through. Given enough time in a poorly ventilated space, COVID will still spread even if everyone is well-masked|en|10|0
1280|FALSE: “According to the CDC, so far this year, Florida has had 1,762 deaths from COVID-19 and 5,185 from pneumonia. Average pneumonia deaths in Florida from 2013-2018 for the same time period are 918.”|https://www.poynter.org/?ifcn_misinformation=according-to-the-cdc-so-far-this-year-florida-has-had-1762-deaths-from-covid-19-and-5185-from-pneumonia-average-pneumonia-deaths-in-florida-from-2013-2018-for-the-same-time-period-are-91|https://www.politifact.com/factchecks/2020/jun/03/facebook-posts/claim-florida-undercounting-covid-19-deaths-uses-f/|PolitiFact|United States|2020/05/27|1536043931976159232|1382408755359358979|2022-06-12T17:53:06.000Z|"@jjclose @ianmSC @AnnCoulter Also your claim about death coverups is false (even by shitlib politifact standards)

https://t.co/Ot1qKrDK1e"|en|1|0|1536030662209089536|2799951|2022-06-12T17:00:22.000Z|"@ianmSC @AnnCoulter Florida
Deaths: 75,886
Pop: 21.54M
Deaths/100K People:  347.6

California
Deaths: 91,862
Pop: 39.24M
Deaths/100K People:  234.1

347 seems larger than 234

And this was with Florida counties trying to deny that COVID deaths exist by refusing to record reasons for death"|en|8|0
1330|FALSE: Says a warning label on a box of disposable masks shows that they are ineffective at protecting against the spread of COVID-19.|https://www.poynter.org/?ifcn_misinformation=says-a-warning-label-on-a-box-of-disposable-masks-shows-that-they-are-ineffective-at-protecting-against-the-spread-of-covid-19|https://www.politifact.com/factchecks/2020/may/21/facebook-posts/disposable-homemade-masks-are-effective-stopping-a/|PolitiFact|United States|2020/05/16|1546602688661655554|748927862|2022-07-11T21:09:50.000Z|@DrawingDead5 @JohnKohler3 @marcyrw @rorycooper @girlscouts You must be talking about THIS message that so many people misinterpreted as providing “zero protection.” https://t.co/rxXTM5d88Y|en|0|0|1546469524567982080|1470725246734979074|2022-07-11T12:20:41.000Z|@JohnKohler3 @marcyrw @rorycooper @girlscouts Even the manufacturers say right on the box ear loop masks provide zero protection.  I know it is hard to admit your side lied to the world but come on, be a man and admit you believed their lies.  Don’t double down, be a mature adult and accept the reality that the left lies.|en|1|0
1330|FALSE: Says a warning label on a box of disposable masks shows that they are ineffective at protecting against the spread of COVID-19.|https://www.poynter.org/?ifcn_misinformation=says-a-warning-label-on-a-box-of-disposable-masks-shows-that-they-are-ineffective-at-protecting-against-the-spread-of-covid-19|https://www.politifact.com/factchecks/2020/may/21/facebook-posts/disposable-homemade-masks-are-effective-stopping-a/|PolitiFact|United States|2020/05/16|1546304713435406337|34581005|2022-07-11T01:25:47.000Z|"@ElvisSinosic @DaniEll70034977 @AnneMaine3 @m_lepey @catherineKeitl @blammerson @flindall_steve What I notice most about the anti crowd is a stop short of counter points to balance the why. 

It’s a lack of critical thinking when it satisfies a narrative you want to project. 

Already mentioned. Happy to criticize why N95 is not gov provided. 

https://t.co/RIgYzitvCv"|en|0|0|1546287284529827840|39455201|2022-07-11T00:16:31.000Z|@xeal_ @DaniEll70034977 @AnneMaine3 @m_lepey @catherineKeitl @blammerson @flindall_steve I don't need to go to a COVID ward because I've spoken to Dr's &amp; Nurses who worked in them with patients. They say the same thing, masks don't work. The vaccine doesn't work. The box masks come in tells you they don't work. If you still believe they do you don't want the truth. https://t.co/MrqnoPS25t|en|2|0
1330|FALSE: Says a warning label on a box of disposable masks shows that they are ineffective at protecting against the spread of COVID-19.|https://www.poynter.org/?ifcn_misinformation=says-a-warning-label-on-a-box-of-disposable-masks-shows-that-they-are-ineffective-at-protecting-against-the-spread-of-covid-19|https://www.politifact.com/factchecks/2020/may/21/facebook-posts/disposable-homemade-masks-are-effective-stopping-a/|PolitiFact|United States|2020/05/16|1546161708942622720|1471411323582009345|2022-07-10T15:57:32.000Z|"@PauloReturns04 @janey_wayney13 ""PolitiFact | Mask box label is legitimate, but people are misinterpreting it"" https://t.co/e8hD2njo2d"|en|0|0|1546161669881085952|1471411323582009345|2022-07-10T15:57:23.000Z|"@PauloReturns04 @janey_wayney13 Nob calling other nobs

 ""Meme Misconstrues Efficacy of Face Masks in Spread of COVID-19 - https://t.co/iNHte9if6M"" https://t.co/flW3qPGLrE"|en|0|0
